article_id,prod_name,product_type_name,product_group_name,colour_group_name,index_group_name,section_name,garment_group_name,detail_desc
0618840001,LAVA sweater TVP,Sweater,Garment Upper body,Dark Grey,Baby/Children,Baby Girl,Knitwear,"Long-sleeved jumper in a soft, fine-knit cotton blend with a roll-edge neckline, sewn on bow at the front, button on one shoulder and ribbing at the cuffs and hem."
0618840005,LAVA sweater TVP,Sweater,Garment Upper body,Light Pink,Baby/Children,Baby Girl,Knitwear,"Long-sleeved jumper in a soft, fine-knit cotton blend with a roll-edge neckline, sewn on bow at the front, button on one shoulder and ribbing at the cuffs and hem."
0619075001,Anglais,Shirt,Garment Upper body,Black,Ladieswear,Womens Everyday Collection,Blouses,"Shirt in soft, lightweight cotton flannel with a collar and buttons down the front. Dropped shoulders, long sleeves with buttoned cuffs, and a rounded hem."
0619081001,June strapless push bra,Bra,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Strapless push-up bra in microfibre and lace with underwired, moulded, padded cups for a larger bust and fuller cleavage. Silicone trim at the top and fastening at the back with three pairs of hooks and eyes. Shoulder straps included."
0619506001,TEA sport socks (1),Socks,Socks & Tights,White,Sport,Ladies H&M Sport,Accessories,Fine-knit trainer socks in fast-drying functional fabric with elastication at the top and silicone on the inside of the heels for a better fit.
0619561010,SUGARPUFF MUSCLE TEE,T-shirt,Garment Upper body,Black,Menswear,Contemporary Smart,Jersey Fancy,Short-sleeved T-shirt in stretch cotton jersey. Muscle fit – a fit designed to showcase the body’s natural physique with narrow shoulders and tapered sleeves to create a flattering silhouette.
0619561015,SUGARPUFF MUSCLE TEE,T-shirt,Garment Upper body,Black,Menswear,Contemporary Smart,Jersey Fancy,Short-sleeved T-shirt in stretch cotton jersey. Muscle fit – a fit designed to showcase the body’s natural physique with narrow shoulders and tapered sleeves to create a flattering silhouette.
0619580001,Mandy,Shorts,Garment Lower body,Black,Ladieswear,Womens Everyday Collection,Shorts,"Short, high-waisted shorts in a viscose weave with pleats at the top, wide elastication at the back of the waist, and side pockets."
0619739008,Rally 2-p.,Underwear Tights,Socks & Tights,Light Pink,Baby/Children,Girls Underwear & Basics,Socks and Tights,Fine-knit tights in a soft cotton blend with an elasticated waist.
0620081001,Tulip jumper,Sweater,Garment Upper body,White,Ladieswear,Womens Everyday Collection,Jersey Fancy,
0620083002,All in sweater,Sweater,Garment Upper body,Light Beige,Ladieswear,Womens Everyday Collection,Jersey Fancy,"Cropped top in sweatshirt fabric with long sleeves and ribbing around the neckline, cuffs and hem."
0620405001,Glans SS,Blouse,Garment Upper body,Black,Ladieswear,H&M+,Jersey Fancy,"Tunic in softly draping jersey with a V-neck, short sleeves and gently rounded hem."
0621381011,Jade Denim Trash TRS,Trousers,Garment Lower body,Black,Divided,Divided Collection,Trousers,"High-waisted jeans in washed superstretch denim with hard-worn details, a zip fly and button, back pockets and skinny legs."
0621760005,Mix tape Cheeky brief,Swimwear bottom,Swimwear,Black,Ladieswear,"Womens Swimwear, beachwear",Swimwear,Fully lined bikini bottoms with a mid waist and high cut at the back. Wide elastic waistband with transparent sections.
0622046002,Lagoon,Blouse,Garment Upper body,Black,Ladieswear,Womens Tailoring,Blouses,"Blouse in woven fabric with short, flounced sleeves and an opening with a concealed button at the back of the neck. Yoke at the front with pin-tucks and lace insets. The polyester content of the blouse is partly recycled."
0622192001,Mask Off,Top,Garment Upper body,Black,Ladieswear,Womens Premium,Dresses Ladies,"Satin top with lace at the back, a V-neck with a lace trim at the top and narrow shoulder straps."
0622192002,Mask Off,Top,Garment Upper body,Off White,Ladieswear,Womens Premium,Dresses Ladies,"Satin top with lace at the back, a V-neck with a lace trim at the top and narrow shoulder straps."
0622238014,Molly LS (1),Sweater,Garment Upper body,Black,Divided,Divided Collection,Jersey Fancy,Off-the-shoulder blouse in a crinkled weave containing some linen with elastication and smocking around the top and long sleeves with smocking at the cuffs.
0622295001,W Amanda,Skirt,Garment Lower body,Dark Blue,Ladieswear,Womens Everyday Collection,Skirts,"Short, 5-pocket skirt in washed denim with worn details, visible buttons at the front and slits in the sides. Unlined."
0622618004,POWER tights,Leggings/Tights,Garment Lower body,Black,Sport,Ladies H&M Sport,Jersey Fancy,Sports tights in fast-drying functional fabric with ventilating mesh sections and an elasticated waistband containing glittery threads. Concealed mesh key pocket in the waistband.
0622745001,SORRENTO trousers,Trousers,Garment Lower body,Light Pink,Sport,Ladies H&M Sport,Jersey Fancy,"Sports trousers in fast-drying, functional fabric with an elasticated drawstring waist, side pockets and a leg pocket with a taped zip. Tapered legs with wide ribbing at the hems."
0622958003,New Vega sneaker,Sneakers,Shoes,Black,Ladieswear,Womens Shoes,Shoes,"Platform trainers with lacing at the front, cotton canvas linings and insoles and rubber soles. Platform 3.5 cm."
0622961001,BRENDA LACE UP (1),Boots,Shoes,Black,Ladieswear,Womens Shoes,Shoes,"Ankle boots with lacing at the front and fabric linings and insoles. Platform front 2.5 cm, heel 10 cm."
0623471001,Leon short,Trousers,Garment Lower body,Black,Divided,Divided Collection,Trousers,High-waisted trousers in washed stretch twill with a concealed zip in one side and slim legs.
0623474001,DT AG Saphire,Skirt,Garment Lower body,Greenish Khaki,Ladieswear,Womens Everyday Collection,Skirts,"ANNA GLOVER x H&M. Short skirt in sturdy cotton twill with patch front pockets, a zip fly and button, and decorative seams at the front."
0624050004,Zitta Scarf,Scarf,Accessories,Pink,Ladieswear,Womens Big accessories,Accessories,"Scarf in an airy, patterned weave with fringes along the sides. Size 150x200 cm."
0624486006,Brit Baby Tee,T-shirt,Garment Upper body,Red,Divided,Divided Basics,Jersey Basic,"Short, fitted top in ribbed cotton jersey with short sleeves."
0624486009,Brit Baby Tee,T-shirt,Garment Upper body,Yellow,Divided,Divided Basics,Jersey Basic,"Short, fitted top in ribbed cotton jersey with short sleeves."
0624512003,Jax,Sweater,Garment Upper body,Black,Ladieswear,Womens Everyday Basics,Jersey Basic,Knitted top in a relaxed fit with a wide neckline and dropped shoulders.
0624632002,Bengal,Scarf,Accessories,Black,Ladieswear,Womens Big accessories,Accessories,Scarf in a soft weave with fringes on the short sides. Size 50x180 cm.
0625034001,Gunde Body TVP,Bodysuit,Garment Upper body,Off White,Baby/Children,Baby Boy,Jersey Fancy,"Long-sleeved bodysuit in soft jersey with woven details, a collar and button placket. Chest pocket with a button on the front, buttoned cuffs and press-studs at the crotch."
0625229004,Tempest TVP,Trousers,Garment Lower body,White,Baby/Children,Baby Boy,Jersey Fancy,"Joggers in soft, washed sweatshirt fabric with an elasticated drawstring waist, back pocket and low crotch. Tapered legs with decorative stitching on the knees and ribbed hems."
0625773001,Portman,Dress,Garment Full body,White,Ladieswear,Womens Tailoring,Dresses Ladies,Short dress in woven fabric with a small stand-up collar and 3/4-length sleeves with flared cuffs.
0625773003,Portman,Dress,Garment Full body,Black,Ladieswear,Womens Tailoring,Dresses Ladies,Short dress in woven fabric with a small stand-up collar and 3/4-length sleeves with flared cuffs.
0625939005,Cat Tee,T-shirt,Garment Upper body,Red,Divided,Divided Basics,Jersey Basic,T-shirt in soft jersey made from a viscose blend.
0625939013,Cat Tee,T-shirt,Garment Upper body,Dark Yellow,Divided,Divided Basics,Jersey Basic,T-shirt in soft jersey made from a viscose blend.
0626054001,SB Lothar PU,Jacket,Garment Upper body,Black,Baby/Children,Kids Outerwear,Outdoor,"Biker jacket in imitation leather with a detachable, lined jersey hood, small stand-up collar and quilted sections on the shoulders. Zip down the front and zipped front pockets. Pile lining."
0626168001,Tiffany maxi,Skirt,Garment Lower body,Light Yellow,Divided,Divided Collection,Skirts,"Long, wrapover skirt in a crêpe weave with a press-stud fastening at the waist, tie at the hips and flounced hem. Unlined."
0626410001,CLIO Tee,T-shirt,Garment Upper body,Dark Grey,Ladieswear,Womens Casual,Jersey Fancy,Soft jersey top in a relaxed fit with short sleeves.
0626441007,JLO LEGGINGS,Leggings/Tights,Garment Lower body,Dark Grey,Baby/Children,Young Girl,Jersey Fancy,"Leggings in a stretch cotton blend with an elasticated waist, fake front pockets and real back pockets."
0626587003,Marianne,Coat,Garment Upper body,Black,Ladieswear,Womens Jackets,Outdoor,"Fitted, double-breasted jacket in felted fabric with a high, stand-up collar, decorative stitching front and back, side pockets and a decorative tab at the cuffs. Lined."
0626588003,James Biker,Jacket,Garment Upper body,Black,Ladieswear,Womens Jackets,Outdoor,"Biker jacket in grained imitation leather with notch lapels with decorative press-studs, a diagonal zip down the front, zipped pockets and a zip at the cuffs. Sewn-on, adjustable belt with a metal buckle at the waist. Lined."
0627101006,Evelyn Rib dress,Dress,Garment Full body,Black,Divided,Divided Basics,Jersey Basic,Short dress in ribbed cotton jersey with short sleeves.
0627300001,ES LUIGI set,Hoodie,Garment Upper body,Dark Blue,Baby/Children,Kids Boy,Jersey Fancy,"Set with a hooded top and joggers in printed sweatshirt fabric. Top with a jersey-lined hood and ribbing at the cuffs and hem. Joggers with an elasticated drawstring waist, side pockets and ribbed hems."
0627389006,Venice,Sweater,Garment Upper body,Red,Ladieswear,Womens Everyday Basics,Knitwear,"Slightly shorter-style jumper knitted in a cotton blend with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0628466001,Aisle Body - repaet,Bodysuit,Garment Upper body,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,"Long-sleeved, fitted body in lace with an opening with a covered button at the back of the neck, a seam at the hips and press-studs at the crotch."
0628466002,Aisle Body - repaet,Bodysuit,Garment Upper body,Dark Purple,Ladieswear,Womens Premium,Dresses Ladies,"Long-sleeved, fitted body in lace with an opening with a covered button at the back of the neck, a seam at the hips and press-studs at the crotch."
0628788001,50 Cent Padded wire,Bra,Underwear,Light Orange,Ladieswear,Womens Lingerie,"Under-, Nightwear","Lace bra with underwired, moulded, lightly padded cups that shape the bust and provide good support. Adjustable shoulder straps and a hook-and-eye fastening at the back."
0628813002,Clarence hipster (1),Underwear bottom,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Hipster briefs in lace and microfibre with a mid waist, lined gusset, wide sides and cutaway coverage at the back."
0628930001,SOPHIA BLOUSE,Blouse,Garment Upper body,Light Blue,Divided,Divided Collection,Blouses,"Blouse in an airy patterned viscose weave with a round neck, buttons down the back and long sleeves with elastication and a flounce at the cuffs."
0628930004,SOPHIA BLOUSE,Blouse,Garment Upper body,White,Divided,Divided Collection,Blouses,"Blouse in an airy patterned viscose weave with a round neck, buttons down the back and long sleeves with elastication and a flounce at the cuffs."
0629305003,Dali kickflare,Trousers,Garment Lower body,Black,Ladieswear,Womens Everyday Collection,Trousers,"Ankle-length trousers in a sturdy weave with a slight sheen. Regular waist, concealed zip in one side, fake welt back pockets and gently flared legs with creases."
0629483002,Kanin Foulard,Scarf,Accessories,White,Ladieswear,Womens Big accessories,Accessories,"Scarf in a soft, checked weave with fringes along the sides. Size 90x190 cm."
0629551004,Pelican,Blouse,Garment Upper body,Dark Blue,Ladieswear,Womens Everyday Collection,Blouses,"Blouse in a crêpe weave with a collar, concealed buttons down the front and long sleeves with buttoned cuffs. Pleated yoke at the back and a rounded hem. Slightly longer at the back."
0629758005,Granny Tie Tanga,Swimwear bottom,Swimwear,Light Blue,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined bikini bottoms with a low waist, ties at the sides, overlocked frilled edges and a gathered seam at the back."
0629760002,TVP Henry trouser,Trousers,Garment Lower body,Dark Beige,Baby/Children,Baby Boy,Woven/Jersey/Knitted mix Baby,"Chinos in stretch cotton twill with an adjustable, elasticated waist, fake fly with a button, fake side pockets and a fake welt pocket at the back."
0629764001,Eden lotus bikini,Underwear bottom,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Bikini briefs in microfibre and lace with a mid waist, lined gusset, wide sides and medium coverage at the back."
0629826001,LILIAN fur vest TVP,Tailored Waistcoat,Garment Upper body,Light Pink,Baby/Children,Baby Girl,Woven/Jersey/Knitted mix Baby,Gilet in faux fur with a concealed fastening and decorative bow at the front. Satin lining.
0629912001,OL SOFIA Sandalette,Heeled sandals,Shoes,Black,Ladieswear,Womens Shoes,Shoes,"Satin sandals with a heel strap and narrow straps that cross over the foot, some of which are decorated with sparkly stones. Imitation leather insoles and rubber soles. Covered heels, approx. 7 cm."
0630116002,SUPREME TIGHTS,Leggings/Tights,Garment Lower body,Black,Sport,Ladies H&M Sport,Jersey Fancy,Sports tights in fast-drying functional fabric with a wide waistband to hold in and shape the waist. Concealed key pocket in the waistband.
0630116006,SUPREME TIGHTS,Leggings/Tights,Garment Lower body,Dark Blue,Sport,Ladies H&M Sport,Jersey Fancy,Sports tights in fast-drying functional fabric with a wide waistband to hold in and shape the waist. Concealed key pocket in the waistband.
0630116011,SUPREME TIGHTS,Leggings/Tights,Garment Lower body,Black,Sport,Ladies H&M Sport,Jersey Fancy,Sports tights in fast-drying functional fabric with a wide waistband to hold in and shape the waist. Concealed key pocket in the waistband.
0630145001,FLORIDA TIGHTS,Leggings/Tights,Garment Lower body,Black,Sport,Ladies H&M Sport,Jersey Fancy,"Running tights in fast-drying functional fabric with a wide waistband with a concealed drawstring, a zipped key pocket at the back and a zip at the hems. Reflective details."
0630324004,Petra dress,Dress,Garment Full body,Green,Ladieswear,Womens Everyday Basics,Jersey Basic,"Short dress in soft viscose jersey with a V-neck, dropped shoulders and short sleeves. Smocked seam at the waist and a rounded hem."
0630450002,Nikki boyfriend,Trousers,Garment Lower body,Blue,Divided,Divided Collection,Trousers,"5-pocket, low-rise jeans in washed stretch denim with hard-worn details, a zip fly and button, and tapered legs."
0630672001,SALLY BLOUSE,Blouse,Garment Upper body,Black,Divided,Divided Collection,Blouses,"Long-sleeved blouse in a patterned weave with a V-neck, lace details at the front, and smocking and a flounce at the cuffs and hem. Unlined."
0631536007,Basic 7p shaftless pattern,Socks,Socks & Tights,Dark Pink,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Fine-knit trainer socks in a soft cotton blend with elasticated tops.
0631744002,Mini Trainer 5p Socks,Socks,Socks & Tights,Light Grey,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Fine-knit shaftless socks with a silicone trim around the heel to hold them in place.
0631744003,Mini Trainer 5p,Socks,Socks & Tights,Light Grey,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Fine-knit shaftless socks with a silicone trim around the heel to hold them in place.
0631848002,RICHIE PELATED SKIRT,Skirt,Garment Lower body,Light Grey,Divided,Divided Collection,Skirts,"Short, pleated skirt in woven fabric with a concealed zip and press-stud at one side. Unlined."
0632020002,Lyla lace thong,Underwear bottom,Underwear,Light Turquoise,Divided,Divided Basics,"Under-, Nightwear","Lace thong briefs with a low waist, lined gusset,wide sides and string back."
0632143001,SPEED GRETA,Skirt,Garment Lower body,Black,Divided,Divided Collection,Skirts,Short skirt with a zip in one side and an adjustable belt with a metal fastener at the waist. Lined.
0632143002,SPEED GRETA,Skirt,Garment Lower body,Black,Divided,Divided Collection,Skirts,Short skirt with a zip in one side and an adjustable belt with a metal fastener at the waist. Lined.
0632534002,Holly lace-back Brazilian,Underwear bottom,Underwear,Black,Divided,Divided Basics,"Under-, Nightwear","Cheeky briefs in microfibre with a lace back section, low waist, lined gusset, wide sides and high cut at the back."
0633109002,Pistaschio playsuit,Trousers,Garment Lower body,White,Ladieswear,Womens Everyday Collection,Trousers,"Sleeveless playsuit in a viscose weave with an opening and press-stud at the back of the neck, elasticated seam at the waist, side pockets and short legs. Unlined."
0633130002,Zebra sweater TOP PRODUCT,Sweater,Garment Upper body,Dark Blue,Divided,Divided Collection,Jersey Fancy,"Top in lightweight, printed sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0633130007,Zebra sweater TOP PRODUCT,Sweater,Garment Upper body,Dark Blue,Divided,Divided Collection,Jersey Fancy,"Top in lightweight, printed sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0633130013,Zebra sweater TOP PRODUCT,Sweater,Garment Upper body,Dark Blue,Divided,Divided Collection,Jersey Fancy,"Top in lightweight, printed sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0633130015,Zebra sweater TOP PRODUCT,Sweater,Garment Upper body,Red,Divided,Divided Collection,Jersey Fancy,"Top in lightweight, printed sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0633130017,Zebra sweater TOP PRODUCT,Sweater,Garment Upper body,White,Divided,Divided Collection,Jersey Fancy,"Top in lightweight, printed sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0633130019,Zebra sweater TOP PRODUCT,Sweater,Garment Upper body,Blue,Divided,Divided Collection,Jersey Fancy,"Top in lightweight, printed sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0633214001,GLOVE FLEECE,Gloves,Accessories,Black,Baby/Children,Kids Outerwear,Accessories,Fleece gloves with ribbed cuffs.
0633675001,A-band unicorn PU,Hair/alice band,Accessories,White,Baby/Children,"Kids Accessories, Swimwear & D",Accessories,Glittery plastic Alice band with fabric and imitation leather appliqués in the shape of ears and a padded unicorn horn.
0633685001,The Message Dress,Dress,Garment Full body,Light Beige,Ladieswear,Womens Premium,Dresses Ladies,"Long dress in a patterned jacquard weave in a narrow cut at the top with flounces and an adjustable hook-and-eye fastening at the back of the neck. Open section at the back, decorative flounces down the entire back, a seam at the waist and a concealed zip in one side. Lined."
0633755001,SPEED H-string scrunchie fur,Hair string,Accessories,Other Pink,Baby/Children,"Kids Accessories, Swimwear & D",Accessories,Elasticated faux fur scrunchies without metal clips.
0633781015,Boulevard TOP PRODUCT,T-shirt,Garment Upper body,White,Divided,Divided Collection,Jersey Fancy,T-shirt in soft viscose jersey with a motif on the front.
0633781016,Boulevard TOP PRODUCT,T-shirt,Garment Upper body,Pink,Divided,Divided Collection,Jersey Fancy,T-shirt in soft viscose jersey with a motif on the front.
0633787001,SPEED A-band pumpkins,Hair/alice band,Accessories,Light Orange,Baby/Children,"Kids Accessories, Swimwear & D",Accessories,Alice band in plastic with two glittery pumpkins.
0633861001,Drogba,Dress,Garment Full body,Dark Blue,Ladieswear,Womens Casual,Dresses Ladies,"V-neck, knee-length dress in Tencel™ lyocell with pin-tucks down the front of the neckline, gathers front and back, short sleeves with pin-tucks, and a rounded hem. Slightly longer at the back. Unlined."
0634015003,FOG tanktop,Vest top,Garment Upper body,Light Pink,Sport,Ladies H&M Sport,Jersey Fancy,"Loose-fitting sports vest top in soft, fast-drying functional fabric. Slightly longer at the back."
0634015009,FOG tanktop,Vest top,Garment Upper body,Light Turquoise,Sport,Ladies H&M Sport,Jersey Fancy,"Loose-fitting sports vest top in soft, fast-drying functional fabric. Slightly longer at the back."
0634037002,Sam ls bd detailed,Shirt,Garment Upper body,Light Blue,Menswear,Contemporary Casual,Shirts,"Shirt in a cotton weave with a contrasting colour on the inside of the collar stand, cuffs and slits at the hem. Button-down collar, classic front, open chest pocket and yoke at the back. Long sleeves with adjustable buttoning at the cuffs and a rounded hem with slits in the sides. Regular fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
0634249005,Hedwig essential,Blouse,Garment Upper body,Black,Ladieswear,Womens Tailoring,Blouses,"Sleeveless blouse in woven fabric with a collar that has points at the back, and a concealed button and zip at the back of the neck."
0634789001,Andreas,Jacket,Garment Upper body,Black,Menswear,Mens Outerwear,Outdoor,"Bomber jacket in a woven nylon blend with a thin hood that can be folded and zipped into the stand-up collar. Zip down the front, a zipped chest pocket, zipped front pockets and an inner pocket with a concealed press-stud. Ribbing at the cuffs and hem. Lined."
0635280002,Dusseldorf Cross Bag,Bag,Accessories,Black,Ladieswear,Womens Big accessories,Accessories,Shoulder bag in grained imitation leather with an adjustable shoulder strap with a metal buckle and a zip at the top. One outer compartment with a concealed zip and one zipped inner compartment. Lined. Size 4x22x22 cm.
0635425004,Blake,Blouse,Garment Upper body,White,Ladieswear,Womens Everyday Collection,Blouses,"V-neck blouse in woven fabric with short raglan sleeves, decorative gathers at the neckline and buttons down the front."
0635473001,Karan Cropped Sweater,Sweater,Garment Upper body,Yellow,Divided,Divided Collection,Knitwear,"Short jumper knitted in a soft cotton blend with low dropped shoulders, long, wide sleeves and ribbing around the neckline."
0635673002,Lucy,Dress,Garment Full body,Grey,Ladieswear,Womens Everyday Basics,Jersey Basic,Dress in soft viscose jersey with a wide neckline and short cap sleeves.
0635695001,Just fine skirt,Skirt,Garment Lower body,Off White,Ladieswear,Womens Premium,Dresses Ladies,"Fitted skirt in jersey with a slight sheen, an elasticated waist and slit at the back. Unlined."
0635741001,Sue,Shorts,Garment Lower body,Off White,Ladieswear,Womens Everyday Basics,Jersey Basic,"Short, high-waisted jersey shorts in a cotton and modal blend with elastication and a small frill trim at the waist."
0635957003,CSP Coronado lace sweater,Sweater,Garment Upper body,Light Beige,Divided,Divided Collection,Knitwear,"Lace-trimmed jumper in a soft, fine knit with a V-neck front and back, dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0636351002,MIST muscle tank,Vest top,Garment Upper body,White,Sport,Ladies H&M Sport,Jersey Fancy,Sports vest top in fast-drying jersey made from a modal and cotton blend with a print motif on the front and slits in the sides. Slightly longer at the back.
0636418001,DT AG Olive,Skirt,Garment Lower body,Dark Grey,Ladieswear,Womens Everyday Collection,Skirts,"ANNA GLOVER x H&M. Long, bell-shaped skirt in a soft, patterned viscose weave with buttons down the front. Unlined."
0636420001,Salsa frill skirt,Skirt,Garment Lower body,Dark Blue,Ladieswear,Womens Everyday Collection,Skirts,Skirt in a textured weave with a concealed zip in one side and a flounce at the hem. Asymmetric cut with a knee-length front section and calf-length back.
0636421003,Merci,Skirt,Garment Lower body,White,Ladieswear,Womens Everyday Collection,Skirts,Short skirt in a patterned crêpe weave with a concealed zip and hook-and-eye fastener in the side and a seam with gathers down one side. Lined.
0637103001,Follow That Car,Skirt,Garment Lower body,Light Beige,Ladieswear,Womens Premium,Dresses Ladies,"Flared, calf-length skirt in sturdy satin with a concealed zip in one side. Unlined."
0637255001,Gloss,Dress,Garment Full body,Black,Ladieswear,Womens Everyday Basics,Jersey Basic,Straight-cut dress in stretch jersey with a round neckline and 3/4-length sleeves. Unlined.
0637255010,Gloss,Dress,Garment Full body,Dark Red,Ladieswear,Womens Everyday Basics,Jersey Basic,Straight-cut dress in stretch jersey with a round neckline and 3/4-length sleeves. Unlined.
0637457001,Sheena ss,Top,Garment Upper body,Light Blue,Ladieswear,Mama,Blouses,"Blouse in a printed weave with a small stand-up collar, V-neck, short sleeves with a decorative tab and button, and a rounded hem."
0637515001,Matey,Sweater,Garment Upper body,Light Beige,Ladieswear,Womens Everyday Collection,Knitwear,"V-neck jumper in a soft, fine knit with dropped shoulders, long sleeves and ribbing at the cuffs and hem."
0637515002,Matey,Sweater,Garment Upper body,Black,Ladieswear,Womens Everyday Collection,Knitwear,"V-neck jumper in a soft, fine knit with dropped shoulders, long sleeves and ribbing at the cuffs and hem."
0637515003,Matey,Sweater,Garment Upper body,Dark Blue,Ladieswear,Womens Everyday Collection,Knitwear,"V-neck jumper in a soft, fine knit with dropped shoulders, long sleeves and ribbing at the cuffs and hem."
0637549005,Bama,Sweater,Garment Upper body,Dark Green,Ladieswear,Womens Everyday Collection,Knitwear,"Jumper in a soft knit in a slightly wider style with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0637673006,Techno,Sweater,Garment Upper body,Dark Red,Ladieswear,Womens Everyday Collection,Knitwear,"Fine-knit jumper made partly from recycled polyester with a V-neck, dropped shoulders and long, wide sleeves. Decorative seam centre front and back, and a straight-cut hem."
0638494001,Kia leather hip belt,Belt,Accessories,Light Orange,Ladieswear,Womens Big accessories,Accessories,Leather belt with a metal buckle. Width 2.5 cm.
0638553001,Beverly hills cord jkt,Jacket,Garment Upper body,Light Blue,Ladieswear,Womens Jackets,Outdoor,"Jacket in soft cotton corduroy with a collar, buttons down the front, flap chest pockets with a button and side pockets. Buttons at the cuffs and at the sides of the hem. Unlined."
0638899001,PLOPP tights,Leggings/Tights,Garment Lower body,Black,Sport,Ladies H&M Sport,Jersey Fancy,Sports tights in fast-drying functional fabric with ribbing at the waist and a concealed key pocket in the waistband.
0639297001,Hills PU skirt,Skirt,Garment Lower body,Black,Ladieswear,Womens Everyday Collection,Skirts,Short skirt in imitation leather with decorative seams. Visible zip at the back. Lined.
0639525001,Sunflower Push Melbourne,Bra,Underwear,White,Ladieswear,Womens Lingerie,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps, an elasticated hem and fastening at the back with three pairs of hooks and eyes."
0639552001,KYLE SKIRT,Skirt,Garment Lower body,Light Blue,Divided,Divided Collection,Skirts,"Short 5-pocket skirt in washed denim with hard-worn details, a zip fly and frayed hem."
0639677001,Portofino ISW 28,Shirt,Garment Upper body,White,Ladieswear,Womens Everyday Collection,Blouses,"Shirt in a cotton weave with a collar, buttons down the front and yoke with a pleat at the back. Long sleeves with buttoned cuffs and a rounded hem. Slightly longer at the back."
0639908001,Ruby multi strap bra,Bra,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Multiway push-up bra in microfibre with underwired, moulded padded cups for a larger bust and fuller cleavage. Detachable shoulder straps and a detachable, adjustable strap at the back. The bra can be worn as a halterneck bra, with the straps crossed over at the back or with the straps crossed at the back and wound round the body."
0639976002,Gainsbourgh,Jacket,Garment Upper body,Grey,Ladieswear,Womens Jackets,Outdoor,"Straight-cut coat with a soft, brushed finish, notch lapels, concealed press-studs down the front and welt front pockets. Unlined."
0639976005,Gainsbourgh,Jacket,Garment Upper body,Dark Beige,Ladieswear,Womens Jackets,Outdoor,"Straight-cut coat with a soft, brushed finish, notch lapels, concealed press-studs down the front and welt front pockets. Unlined."
0640021005,Perrie Trash HW Denim TRS,Trousers,Garment Lower body,Blue,Divided,Divided Collection,Trousers,"5-pocket, ankle-length jeans in washed denim with hard-worn details. Extra-high waist, a button fly and gently tapered legs with raw-edge hems."
0640168001,MELINA,Cardigan,Garment Upper body,Grey,Baby/Children,Young Girl,Knitwear,Long cardigan in a soft knit containing some wool with front pockets and ribbing at the cuffs and hem. No buttons. Detachable belt in braided imitation suede.
0640174002,Lola Lace-Up,Sweater,Garment Upper body,Dark Red,Divided,Divided Collection,Knitwear,"Jumper in a soft rib knit with a deep V-neck with lacing at the front. Low dropped shoulders, long sleeves and ribbing at the cuffs and hem."
0640182001,Donna off shoulder dress,Dress,Garment Full body,White,Divided,Divided Projects,Dresses Ladies,"Short, off-the-shoulder dress in a woven cotton blend with embroidery. Elastication and a short frill trim at the top and 3/4-length, elasticated sleeves with a wide flounce. Unlined."
0640244003,CORY CORD SKIRT,Skirt,Garment Lower body,Black,Divided,Divided Collection,Skirts,Short 5-pocket skirt in cotton corduroy with a zip fly and button.
0640251003,Granda tank,Vest top,Garment Upper body,Black,Divided,Divided Projects,Jersey Fancy,Short soft jersey crêpe top in a narrow cut at the top with an opening and button at the back of the neck and scalloped edges around the armholes.
0640252004,SPEED SWEATER LOW PRICE,Sweater,Garment Upper body,White,Divided,Divided Collection,Knitwear,"Jumper in a soft pointelle knit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
0640462002,APRIL,Shirt,Garment Upper body,Dark Red,Divided,Divided Collection,Blouses,"Long shirt in airy, printed crêpe with a collar, buttons down the front, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
0640539001,Paula blouse,Blouse,Garment Upper body,White,Ladieswear,Womens Tailoring,Blouses,"Blouse in a crêpe weave with a small stand-up collar and V-neck with a concealed button at the top. Yoke with a pleat at the back, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
