customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
000c6b4be3802318b68fe21ac36b119ef6568f42a82f18a87303c74822fd1c79,,,ACTIVE,Regularly,31,9bfedabb919f699cf9016a69902ddcca8792bf64a60634100162031d67ab82d1
000c742a054f1180117024953ea31c3fa65eb47e69990a405f4fc5a2d3fbe6aa,,,ACTIVE,NONE,21,39026059913abad166ae7c725d5b3714bc04b41e0a565f0b45f7099623fcba77
000c7c794543cdb6fcd29d9c82f34cd1c0c50f0ceb6010890d66bec7f21d5d16,,,ACTIVE,NONE,30,a787ceb22104394aceb7af3eeeb0df220da386e0dba7f100ec9e030db4a338af
000c886e014a122bd9066501103e3f4a3ec157af27399a5f6fa2dc540c123356,,,ACTIVE,NONE,18,2bda2436ba63a34b848b0358d160bc38e8ecf9e003b26513544f4e9494893dbf
000ca60ca6d8de6d3b4689e2da829d69db5947bd89084cd3a0849f4ea57375fd,1.0,1.0,ACTIVE,Regularly,51,1114dab98e8ede6fb92cb115efe1d24772ae701d9ccebc59b87d9d7780c236f4
000cc20cbe16277f5b83992a7d62d2b0ed38389bb0d6fbeebeea705b0e096484,,,ACTIVE,NONE,49,3f2bc2be83333d1e5940a1200175bf895c99ab3a52aee18da0c35abbced5de85
000cd8e6ca5040a306e4c00058de9176394c24451befe02c27d51bd5785ddfa2,,,ACTIVE,NONE,26,bba52e92012220e755703ff799bfc5a8e7ad1922f54c653908a9a1b8f300c5ef
000ce5da167c6c8dfaea6dfc4b59a5ea3217630ec36cfcdfac7615808334aea0,,,ACTIVE,NONE,19,45d4e6e0d4ddda0b4be7557989b59f5dea64a7ce952a226fb3818ee1b43b20b6
000d15e5f8031a32013ab1e4557854692557a2aa7c79265f027265503a3efac5,,,ACTIVE,NONE,55,471439f4fa7b4a232b07496098bb557420fa77f72466fc0d406ebd0b206a00fe
000d1ded1eefe83829e930cf215979a065070c5d98333e9e8f65f4c38b890d63,1.0,1.0,ACTIVE,Regularly,30,925034e9ca85e156f818d653cada96893a9a67b40385fdfdd721bc5090348f71
000d1eefd2d2f8387c6c4f2d61bf16be84dd7293567d89de70b8688c6e5335c8,1.0,1.0,ACTIVE,Regularly,17,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
000d2581549ff7e4600e5ef31b98b14c0b11cf54cf4eed7fc0c617d4595792cc,,,ACTIVE,NONE,17,49d7d76808ed7defd257048c2f43e9847ce237d4a2d93af764e58ed3cb15bf66
000d3ae6f3d047f12c5caa2c0125f7f6bb0475c0bdc3e20347be8b0ccada597c,,,ACTIVE,NONE,24,f61eaefa4017713fdcb3c6b95da0aa9a86458d50f331f74935e1037b89cb2cb4
000d588a500b4990fc75d253bb7303bd8ec96c788623cfc484e81e72da7ee2bb,,,ACTIVE,NONE,18,4c5903a940695082b6c14fb3b9e6f46936f20bd47a5194c64ce9808fe11d657f
000d6bc779aec5d6116fbe35804d3efc272042892d032f304c63b22bc6c10d02,,,ACTIVE,NONE,29,e966deb3e32f4182559688aec4e758116229616b173bc0a94540aa4fe157faec
000d78086490e983dd270be7acb227bcd056796deb3167fb8ccb2b176ce7b14c,,,ACTIVE,NONE,29,3da42f8bcf220e31a1157b3f00a0c52086fe9b243582f1f61dc37c30bfe4d6f0
000d85c6d74511666a082d1fd399760b155a0647911239c2dd4f7ee23134972c,,,ACTIVE,NONE,55,139717d5fe01b56cd0111e397ecb6f387a92de52bfe354c3deed8a81babaeb96
000da3d7d0ef65573d455266b21b085483913d296f65cc20bfc3c1035f5346f7,,,PRE-CREATE,NONE,,c9a22609dbb596e7d97f3eac937fb5970b9e27057f71a241d7b3311ad4c5dcbf
000da6daeb90ef9a70238bf9b1aa54c7ce40a5e0fcf2207011806ee379bd089b,1.0,1.0,ACTIVE,Regularly,42,a67d8a85fb9cd7728a4a7a02244328b27bdb04e93a7b218c1ccbf22db8330460
000da7cae0959d00f079d2d36f8cd7065fc91c685cd9e9b44c5f8052b03fe285,,,ACTIVE,NONE,50,cfb2d0a7594955f2c4d6b8303898195e5e5a9c4e8a1a3d07a465bfee8af23754
000dbe324db72b9546d6c4126b57a10edc590dacf4a8c24b08e6652171964544,,,PRE-CREATE,NONE,51,d91d58a9adec0826cc1d559fa563c2fbd917b37a6ac7f56f26e0eac68decc420
000dc0de369cbd9c2882b5ff19f2990614eadb266d0d5cdc2b1550b1199b4682,,,PRE-CREATE,NONE,40,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
000de2b24d432beb3ee4ffb9fabdea3cf2283d8766f795f0e243b3e479f95468,,,PRE-CREATE,NONE,51,91ae5d9e2af7a43796b1e7e68cac212f8faafcea1b3b3c064430a9fda3af4999
000deb763c3cfa8f9d0f37a998e0c6984d4867f7b09b432a4a5143e9cc269637,1.0,1.0,ACTIVE,Regularly,22,5ebc4dd8935e94e5e1f4d04d8dc6d59bba18c868be3d828b7e1ad5e135d91568
000df4d2084d142416b8165bdd249bab8fea2393447aed8df063eb3a68b17b14,1.0,1.0,ACTIVE,Regularly,22,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
000df6aadf55869ad4a6a843280c0d252d68e8ae5985f114bd06f06f3659199a,,,PRE-CREATE,NONE,37,02370794c6d81de3925e4c987dc82d0a70615c36cab605f3a489a2cca03d5f66
000df6cf5f902e6bb2a45b94d96c82c62324fe04bea329334219946c27c87e03,,,ACTIVE,NONE,21,6f953687e38411789d3127996d230e9eb790c777cc2c34b3c36d48fa8c679cd8
000e17cb73012035b117364d27ee8b8e3038fc97674617f303285611661c4b1a,,,ACTIVE,NONE,48,0c13544f908f251d2404c5ad160b7f6934d5e012ee89fb7d429c7720eb019870
000e197737527f80348deefdee5d68ed6af86ec41c2dafff3364080d9a72778c,1.0,1.0,ACTIVE,Regularly,29,0267ded84dc2411547adc3b84661010d6f6920fbde657901de2faebc8689a66e
000e1a15e1d3bf3371355909e9832a7ebedd4df6c835ea69e34ca84a1d1f313b,,,ACTIVE,NONE,47,efcc0ce3f44797b03100bf4b07b7ad63cf7125f47bff80233a577b6a763cc3f4
000e1cab2de715739c1844ceb31fea04cbb342887586d1d4bd2202e7b9033387,,,ACTIVE,NONE,33,ab3e60ca4bd5be028a3c4ce800c35f72e9cc4e063b9d04fe3f0a4cf49cecd3f5
000e2691ade6addc974a2d8767def5b5272d1c62883cc04a011658aaa13b2ecb,,,ACTIVE,NONE,28,3bb3547ebd518e6d2741f19f724bed8da1b069dfa66224379e750415595a221a
000e2ffc7b0ea9da547019bb0b1dc440bf59f6fcf2f190adbd715521951b4210,,,PRE-CREATE,NONE,44,360ca982475f57fe20c60b689133e919fecd606e5a996e057777ab972fa99fbb
000e390c61c1b958716199919f017b9af6ac23d3f526e1d0ecb61ddaea4239cb,,,PRE-CREATE,NONE,31,f7eb5218c2268610dad81fc93d6c568c5a777a71ae9670cbcd1ece5a2117b757
000e3f587242eb077685a487ad27dad632a4801576dfd16967280f0da3a78c2e,,,ACTIVE,NONE,17,bfb09a56a46038e18a2ecdad3823e8e465e2e03f8af133e7b0ab27826bf95f38
000e8db77a1bee139125427899c646d9fc4b5c9800ee6b379ba99d26993a7fe9,,,PRE-CREATE,NONE,47,8d62f346819749b58075285a141bf6a8a954e7213f266202da28a367aa91b0c3
000eae69313b4fc1824fa7e439f168cc140bf4c3f3a7e95722a62d209c296c60,1.0,1.0,ACTIVE,Regularly,67,bdc369501324ac90384f266a514abd65ecd5371de8c6dfe8ae525cd2e00f874f
000ec422ba5459f0295c1e86872d61b746bb8f84345efd6c98c0a72cd48ea9a5,1.0,1.0,ACTIVE,Regularly,18,cfa6f697d1c1a69ecd53ebe033a1a341cd27ff03cb51a6bba0c02a6bc8419872
000ed4cabda96069b547ae531c66de5f1bf6a7e5b83aa8ecc5abe84a9f6779e0,,,ACTIVE,NONE,27,e3c5d89fcf647429be1690898acf620736ffb589811d24fdcc724f96655f4216
000ee39f35322b568db9d7f39500ad1b58a6f8a3fc2abf3723e94884e6d4488c,1.0,1.0,ACTIVE,Regularly,45,78e33e4d7bff56adc2ff87bdf9bd23103e75304e96387cec0f0693c65c5a4945
000ee56f745271e72ae8b5680a416a4fbf8acf6a690ab2df92ee58505e6d0136,,,ACTIVE,NONE,26,86b599c59cca313e4ff1927be6bc432b5bc535cc85fabaa6934ee509772f770f
000eeafd8d8a478c65432cca0a83a834aa9e0eb77dffe52175bfda06db664ee5,,,ACTIVE,NONE,60,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
000f0a2035991c2c6c7df8623f199306307ba87accb8a0f6d416ea94aca83831,,,ACTIVE,NONE,37,79fabc92d3d7b8c9885bd20c516f69358ab3920cfb34ec2ee32c694fb3608848
000f104735bd788b081e67ef264200fa5f6b31659f046a396aea5a4ab78faae5,,,ACTIVE,NONE,21,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
000f1c4a03223d999d3c6d3703e247dba81d6dacb3dbfb5b1a0b28bec0684314,,,ACTIVE,NONE,62,4c1c5a86bbcccb293589788fb78d1d3771c5210f76dba2d9dea77c32dfb63456
000f223c9dc80a532da98d34c845455e309e38f4949209905d68c2f08b97ec9f,,,ACTIVE,NONE,21,9f62a34487ce4d290f8981c9ab2c5059e510e9a394ce897b6903d579e4f430cc
000f3f6631a0981dab9a1dcabbc6ebad47ffb07c680bae1c92bd170d8724227f,,,PRE-CREATE,NONE,48,cc7dbac18c97d39020f50c466b8697beb342e338ff89e774b0e95f38ad4eef0a
000f4d22ea7b4fc94704b3e6b7fb225b4f9dde7560cd380cb25f496f168ebbf8,1.0,1.0,ACTIVE,Regularly,27,c6d7b58af387f941d2f89ab35b68b0ad32151e6242c794a540bf196b0d72b094
000f72a562e6a77624d7f6330b9bbaef1ecdfef26a9c14869b48607320c428ca,,,ACTIVE,NONE,36,7bb552bc22783e729f9f2d4260c93ad17d0fc2b0c163dda5ffe7651a0c176e75
000f7535bdc611ad136a9f04746d6b1431f50a7f60fbbed14ea401d602badb69,,,ACTIVE,NONE,48,d0b267896af62f036d4871ad5edf0aa6c9cfd6d77207dfacf2c3c6f984299339
000f8566fda44b9ac64257988150dbf3ad8ff6bcec1c5baed104a5eddaeaec64,,,ACTIVE,NONE,47,eb39050f92c8c5c682fa0915011570c26f3359e1838563d3be37ca3707f4604e
000f9377c63a2fa696b05199bdc44e5669fbbb2b962c7bf9c994ca01c5cf04b5,,,ACTIVE,NONE,51,1e5627cff2f9c8b827d40751e5b2d928cad10f7768f300d4f0783b97e065da23
000f9898fb13a6e9cefdbac77492f488015614acb92e38697d7225ecc8690e1e,,,ACTIVE,NONE,51,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
000f9bb2e1977756a287a6ac4d162d8c154905ca07b0f54884dba9e8f221926a,,,ACTIVE,NONE,20,69134b4cbbe5f26f21a4998597bbdc82df3465d058c324ed3d4860549cdc4e76
000fa1b80857fa40bf25990bc1b1b65afc63923a8e4b5762db34e4bb46032d29,,,ACTIVE,NONE,41,257dc7b7d0e974a06cddfec553e3ac7916142ac4f6c5c8f2abeb53adc12bd16d
000fa62c9e64d11bc25c530736949fd8dfc9a39d50c4536663320c4fb28abda0,,,ACTIVE,NONE,17,2fef3a55e3348e44344abef921b505b6f0667084e0777d957ab708d2a46ded21
000fab9caf56e8060680e5fd82d709ade7496318832201353526ad6ea47a12ff,,,ACTIVE,NONE,37,4a473bac0866053d5619933cdd6efbc15d99f37bdb3398ea9f7f4e1a207e0dc2
000fb6e772c5d0023892065e659963da90b1866035558ec16fca51b0dcfb7e59,1.0,1.0,ACTIVE,Regularly,42,68ca4d9d6051d9c10b917d36bf9cb4afbadc551f7e4febf83cea27eeebff56de
000fcc492a06edb7be99a40a5b5b89b1b43775ed6e20b8f73fa88a293a9a19bc,,,ACTIVE,NONE,18,bc125c287c8a46bed85b5a6cc2c15790b2ce24186eeb8736b5c67f053b97b7c6
000fd548002726b75586e82114771cf408a6070ea71ba05a8b40f32309577c35,1.0,1.0,ACTIVE,Regularly,32,399a721224876f53159ab05e78c2c277d6c42742e2f15f8794a25742ea0d64d2
000fe0cb78750fe7a65aa52943df29b6b781016fda241685fb814e2fc0f427a1,,,ACTIVE,NONE,21,000a3543b8ec684af4b8ee0e730304d2a814646202117263899f05fd1c526bc7
001000d616b82b08b651658c01242aba517eee9827db229e5313443eb8d9665c,,,ACTIVE,NONE,53,8c0fe1e2b50e1aa99dc340d3e7f13e28bc9ac254bf70d89e47af1351d102f1c6
00100a3fbf886724f574b726bdb47cf5b4fba1acbd2cc467728e69433b651b5b,1.0,,ACTIVE,NONE,22,f187902768ee417d3a60f1bbf75ce8f1e7c3fee0faf76bbf375b38277ad3e590
001021122bdb55ec4235f35eb50164c268ec7c4bcfff90723dcc5096b877fe7d,,,ACTIVE,NONE,52,4b5ddf92bf9f81e9a284deb972d118bd5520bd419568fdfa1be8a5d9a8bd0e9d
001054cdd36af42fb6a33bafbf68564f61abaff0e8ddb7ff3187081084d129f8,,,ACTIVE,NONE,42,c71186741e816ddaedb0ef7cb6078397eecd69515bf50e4165e469efc237e966
00107298620f9206964176e226d654681881752407e58e9b59b733fdc9bb1500,,,ACTIVE,NONE,27,1027e3e79cd28d69ccd34db786e2cf5b0b14e2d0a3b013eb997837ba9f1356e5
001082f8407c5e1be84e02ca87e4c623c23b1b3942658c3ae0ea2a123ee71cfa,,,ACTIVE,NONE,27,adaef4da30bac724f60da1a2d0a8d1b2bbdc57d77bea2ea305e7b0a6108c08b3
0010876c57885b66aea0c7787b608ca17725fc6882e270c7c01d3d5b90c7ccba,,,ACTIVE,NONE,31,d500ab4ce9f34b4b1d393a04b702e9eea0220f23231e9cb737481b5a398b390c
00108c4b7847b71af7540e34b9842b1a18b5c5ee28e9481c07ccbe2dda375363,1.0,1.0,ACTIVE,Regularly,54,a541d4639a3d07246cb7ce7a609ee52c8faacb86d263116a5e5cc9a7abaf8582
001094275fb38b1f0cb0303bd92bd42fcb9e350a4215e9b2ce665b14c6c40350,,,PRE-CREATE,NONE,67,bb8e80368b2f51bf94ccd7f7b80e4e58aee028b9b8d6e0970a6ec93795fe0ae6
0010a323c703b9d5d6fbfe0da9b663f454e75b3602f278b3f6cdffe495a48bf7,,,ACTIVE,NONE,27,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0010a977ee42a77419ab629a6b4e83943e99721db1de09cf9a9893948c424a6b,,,PRE-CREATE,NONE,22,bb84ec6c462b1ac610224029d533fa6335ebbde39c9553f6e261c462f196d76c
0010bb1c4a9c39adb234a90c487fd472c843e3523f4b8d823b2ed87e6287366a,,,ACTIVE,NONE,53,8d3fc15816fc1108764f9581c27248b17ba6abfc823428b3a1bbd78c0c5c353c
0010c6558dd1813055d3f8406dd836203c5e17f600fd89f73d16a562e6177416,,,ACTIVE,NONE,25,25bacc574b76b1cab001f5b6aa6df9caf6868c3dca7ff9afba2d65f8d461ed0d
0010db7a63bf03f232614dc9b65edc7d5da2c9ceb2eb0efa7a57e03b7554105c,1.0,1.0,ACTIVE,Regularly,48,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0010dfa5d1d4496057fd57eeb5af0c7d94613096197e5793bf30eb7c8cb1c033,,,ACTIVE,NONE,50,44b47694c671e979e6d257ef050100ac63fd8e9ac269e3a8fc453c47660011ce
0010e8eb18f131e724d6997909af0808adbba057529edb1523944f7d4e02b4ce,1.0,1.0,ACTIVE,Regularly,25,6dcee1c9a053947b0bf4cb11a3c6e7015f2c5273c1bbaf614a0b15daf11465c8
0010f56acce349e6e82bfef13ee39232a8bc0db0801ca4c21c2ff385aba97da0,,,ACTIVE,NONE,43,cb4810813ba9adc93618d8c59d4a33646bcf70bbc1b0242f1712ab645832bffe
001103e6fff065353702b75ae5ea38aadb2879a0fc6ec141a06e86c14fb8fb68,1.0,1.0,ACTIVE,Regularly,23,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00111614ae738d0b5241b561b61d1d639e2ac2f4da7563b2444ccc3462e4025c,,,ACTIVE,NONE,27,f49ac7d8eda78e3736a1827e22119bc273b39ab83128afa94af35a01881842a7
00111b06326bc0a677bc758a861ec8f486335ef10c6087b45eed641e56370f8f,,,ACTIVE,NONE,35,fe8919c4440ddc96dc4ae452c4735762cd8e38fe9f99cac152f80dd6adc4b40c
001127bffdda108579e6cb16080440e89bf1250a776c6e55f56e35e9ee029a8d,,,ACTIVE,NONE,26,4845d19cdb5e363f52a5d9899ff2354fb39229c46824e4917b07bc5a44fe6868
001139ba0fa9b82b192c5feafe81557dc618147ef4ccdcba0a38292d3f545af2,,,ACTIVE,NONE,30,f38f149d3943f4db9db8a57769c10dea1b90bcbcfda4d40e3339558e856fe59d
001143bec624de9df82bd687babb382e00b0285e2371cc9120de5d42c48f1076,,,ACTIVE,NONE,29,bee9582bc9c2c2a19de7660bf9e0b8fa043fed7a9d6fa6134fa251ece7fe022b
0011657961496b514982fce1c6150ff32816e26a866027b56f8751991b674c70,1.0,1.0,ACTIVE,Regularly,20,df8ceb68a5613b2e66be65df99bc686f43f6bc480de0ad10a0a08c5e0df4788b
00117dfd3ed4e0acf007364166972d668e59cf8e7bd19ac16e6b8489dd73ef5a,,,PRE-CREATE,NONE,32,9694a22212917ba6d06a73457120288dfbf1799157ce7db4ffb5133d1b2ec4c3
00117ea7d4a1eb30023b93aca4922c55934354a62484ebcd7e191bacf31f7120,1.0,1.0,ACTIVE,Regularly,42,45b5ea8e00fd5120afc21da1ddec1c0efe7db530032cdbb78d5a8892daa30e7b
00117f79ce61af038e143ee26448e8401fdbff51f48d5a36e74f43a7ea307b15,,,ACTIVE,NONE,20,2062f445a05493285146489bc31e45f4c9c121340209669577dfa25b21b6cca8
001196f2a9c835b764eb29533afb1e8f6e64a3d3c5b35a2a992fe95087e07297,1.0,1.0,ACTIVE,Regularly,26,38bc5088673038e5abef9497a2513c16fcc66525f4e6a2cd614650840340fdd7
001198346eede408c4929478cedc820b3f6bd5971bf43a7a0f52637274250dca,,,ACTIVE,NONE,44,fce13aaa14bf58cf7a8d2a3c9c11b21d7c31a9f9c7b79edffd825e65b7da21ed
0011a72ff279179723ef5f8785cce80c968237b6381ce90af2ba9f3f8f8396c7,,,ACTIVE,NONE,35,ba653343093af1c4cdc99dd87294839605a403f448c7ada2693ff881f60525c3
0011ac920f6595f2eebdaefafe20e4f3945cfe66cbb1b677238c72e61d63f522,,,ACTIVE,NONE,24,b32650c17acbf1d3f265a5c13252a08f97bce2a43a1e7e1d64cf5b5c45c1c440
0011bc46174a9de3c1a51005ebd566d9383e0955671959b381352a8f1519aa69,,,ACTIVE,NONE,60,9069226f9bd8a25fae4bc59b6368abdb19d3de17a7e10d96c33f9b661b1f4e90
0011c0c71f6e3a871a9520a4055ed5a9b0d2f428e35b773b5de0a0518d569b88,,,ACTIVE,NONE,47,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0011d4b6e8a2fe30df2fc31eec0207c17a4b0dd9dd2997bda65a164f3c324e79,,,ACTIVE,NONE,19,5b8e5288aa2c0a4d487cd19c1c9c70057b85bd83d88804712a0d8bf49257887f
0011d7b9d005add358271ca969b69548bc7cd7a63cfd9af0eb94933336aea03b,,,ACTIVE,NONE,26,655f45883c9ccb9a4800720a153758f7a5ca56182b2fbe44ecc9f690cce0b3cc
0011de63f72ba2f8802076bfd5659485012feb52cd0f4944ebc3fbf208448d8e,,,ACTIVE,,30,d7f7bb9a248ec629cb7e8a1f10be3de2936d0954de995531d3735f68f7a1c48a
0011e0bd4c39195ff342c0ca0ac0601ce2b943a826550674298a5ba49d9f8e70,1.0,1.0,ACTIVE,Regularly,22,250546b787d418095cef9b8d5935d75f7532e549752dc5caa3999d2d919e6300
0011e83f829fa0f6b2b8a130a2b7ae584fc7476c9e809691e18dd34fa276ebf2,,,ACTIVE,NONE,18,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0011ec6077f023c6aec163d6834f4a6dfcf7d48c3db9ebefabc830aa0796cb37,,,ACTIVE,NONE,29,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0011f194a4ff7534d875cb7d024af302b09f46042db7cf16328f9d6374097d8b,,,ACTIVE,NONE,21,5cc5065c71b6b947df54dd752a2187f144a8865a5812f43e1555ef565bcb0782
0011f7d58e72648adfaa8ef98f3d052a37173a434c578cb9755f9da4f58e5e99,,,ACTIVE,NONE,32,58662f49622e1582f0929c4b2fa2d0f38a4785b633f125b3f57065124e90a877
00120726f5b5808c5f04aba37f37cb8ddcbb03f5119e2f063eb184dc7921a017,,,ACTIVE,NONE,34,8ba47a974745022a433ed7a23b0c2a07809eb1d4070c35334b8706385608e47a
001213b7031d0a64dbc6477791b3985dfd6ee58f7f26f836ec75bc8a17d32f9e,1.0,1.0,ACTIVE,Regularly,25,ca0c8a293ee689b6c446494c4f9007a4a43e02d8fc453c0ea726671e5a593921
00123966496c8ec70cbdfe691c73c868898a4320bb7cd89c872b0df217a0b535,1.0,1.0,ACTIVE,Regularly,54,51349a62821dcb07fbe7d442ba80a50ebe3056518b19325efd0e1db19a31bbb1
00123f33890b09df6220e166ff7017307d46d6bedb7d41fc0e6eacc91d94b9eb,,,ACTIVE,NONE,30,d9b12320c3f1e7ba4b17cc212679bb943bcef63cc60a2b9c8a5c72da0e0d39d9
001245d805b1ae9c118f13b926fa0b94f81b0b16325f36edf21089f0c5233a68,,,ACTIVE,NONE,30,9c291a84726f0cee689510b14ced71060de443182677cc264982f04761973dd5
0012490a3ec4548270be50d130db8fecf95bf682ff5513f7fd4fae0e0efa27b5,,,PRE-CREATE,NONE,32,6cfdf85c831331dd619f1ffbeab947d170f183059ef8446ff73957fbdb75a8c7
00125440be6cd148c3599b9c5a2d55f5838c1b0257d35643038c38a60c691fe8,1.0,1.0,ACTIVE,Regularly,53,442df1a225b7acce75c9d144ad441892e019f1209524341138be00d0056d65d5
00125b51b441dcaea903bc3256d07b563123488a5eb4ebb97648c252e00a4bb7,,,ACTIVE,NONE,19,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00125cb76541e21c1763d895d5209d4b08d24301693a98d7b07493acec999ea9,,,ACTIVE,NONE,29,082eb8780c9902f07e14f6f01878f19e7307d20aef09a7b0bcaa7b59c61cf26a
001266b0d5aef6908817844d0b652a43d8752d1c0d8f4526dc29fe63036549b0,,,ACTIVE,NONE,21,1e70f319a0e0509abf3d871a922a2a1e1be7f0faa3d97109ea45de81f0bb7fe6
00126ffd9cf7c76d817fa0df133eac875e103f767504bae6d9ce29c50c4ed1ba,,,ACTIVE,NONE,64,d6a02c944a69c7024c81cb7ddac8d16344d96d931c25de6ea4f7dfbfa74f5265
001270f9c6b9e0fe78121ca9d9071f4b9078da72258a7aed35bdaf125a65b6d0,1.0,1.0,ACTIVE,Regularly,25,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
00128196609cb73163d329245f310e78b76691633ac168498d94ec5b763bb0ae,,,ACTIVE,NONE,27,06bbcd25ebd48c0e650f0d9597d0065cb522641b1be38179ccae6c67938a7387
0012819cd3300a9154496e116ad50a096b0379da97f5dd19775bc85ca80e501a,1.0,1.0,ACTIVE,Regularly,20,3da45549af28983a093428ed9674c1088162e6d7393b63b3f0672cbb19b8e903
0012863e4fdb059b5b5e33230ef37238588b5704de2d5611062f76119af4aef6,,,ACTIVE,NONE,56,9d247bbdc63716d87d2e1405a7b2581e127d6980f91c796183995fd943d5e832
001287c94ccec60e96adb79cb106c7c810b3cd9faa7e8b1f325495a6a44400cd,1.0,1.0,ACTIVE,Regularly,20,68d467122a857f13f9141d53a32caa658f520a5b549554db03fb8f37e3603bac
00129b368edd3cbd58be2832a07f7dfe82e4983de4231075fafaef412e20fe8d,,,ACTIVE,NONE,72,caf0338206eb0f7903f243101fb5f1ed6f1b5dbed9918f7db2b1df107712c018
0012ac5495638a445c5ac97d8080616ed98bc8f2dbffb22af8833b75ea23e085,,,ACTIVE,NONE,37,6e2dea69f9b7fd857ff707e6677172dba63d55bd359246c84e10a60ddcb249b0
0012c38f9632a0b763489211854583e9710a074e2ece47eef4c3cee61f048c72,1.0,1.0,ACTIVE,Regularly,28,cef6f6a75e743114302e864751fc859ca874db726023451d6fd741a8ea3a716d
0012c77664b7ca6d13eb383fd40cc787c265ca417a3f3ace88e963e4a35def90,,,ACTIVE,NONE,34,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0012caba0480af1eaf24af3cc5be615c760e1ae09437283bad68d3b0d134ecb3,,,ACTIVE,NONE,29,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0012cb3404b7e0a54c6b88b20b35aa8944c264fa9975acdd40cb9c839266102d,,,ACTIVE,NONE,28,965cbc359a9bd15d6b26f943d50bc12273c2bf532d1409d4553f6cc88bc19a1a
0012d60b384f6e693d4341629e5dc7211051800aaaf452dcdf9419ab5ab38a08,,,ACTIVE,NONE,56,cdc5af66ea6ff8d918c6d71c77563ce5afc7ff0c877a03d719af65dca6db781d
0012d74ac44959de7ae07dc0fda7e82afff92189196522a19b187d2ed710de81,,,ACTIVE,,23,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
0012de007f6ec699a2976226a4b68d38433061ae2b3a8d9f6b1895e40af76083,1.0,1.0,ACTIVE,Regularly,28,2b1530f87010b47d2dfe8cd5c5e7c87ff179af0ece7d1d2de94a1cab15a7b5fa
0012f26e3272cc2b5cc3912c7dadfd85125a471b7cccdda718ca05bee13ddafa,,,ACTIVE,NONE,55,c2521aec27eed1e9bf63b785d7aad47b87df9a703029b38d1239845fababe6b3
001300c019f553d28ab84793488154264843ada683721e707ecbec3885738b0c,1.0,1.0,ACTIVE,Regularly,19,41768952044c0dc243da028104971d450277e1518b4fe9b3835c6362fbf86ee5
00130faf36f2571cf7e08451b317545004a8a85327661ffe0f78d4728047d74f,1.0,1.0,ACTIVE,Regularly,23,bacfcdbbe53353eb7c558122cf94382858d813abef3a90d12a69c89a1c139b0c
001311505645a5345f324020d17ce0ba87ade00179548c587031b033b750ccb1,,,ACTIVE,NONE,22,44fb4bcbd2f9e5cd2fcf8afe0d86168a52f134740980951d49b5381c6fb9902f
001312a0b5946e25a46069fe4920ad029dad8d865d886b5d6940ddc6d94168c0,,,ACTIVE,NONE,21,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
001313060d9a6ddd278130839c7c1e88e556a263f7d166ea32ad815be9b6e5eb,1.0,1.0,ACTIVE,Regularly,29,91bbfabb4917109c8a4d300fa95e514b7bbc251cea44e3fb9f2cc121cd7bed31
001324f693acaea0dea35333ba00ccddd0162d8bc81e76865034fca36cbb89c8,,,ACTIVE,NONE,21,6dff525af91b7fd98dd8668b23a358adbe5829886086f7f5683f75f89afdbb3a
001326ae251112e701c08960136e032139314491748c689a0b9c47cf37268236,,,PRE-CREATE,,30,fa5b8b63be827fa29f947bb7bc3c0f53ebf2ec513520bffebe0d5aeb5a47d03c
00133b38b9a1a4f63851b110e649d31718396580a8bb9464a2f2260978314b17,1.0,1.0,PRE-CREATE,Regularly,33,de70afe6e168bd0e83fd424025ed341371531f267572a4367ea95d3057cc9125
00134024c835e60cb90ce17645df8fcca89b4647f8085d582a8463fd1f60a5cc,1.0,1.0,ACTIVE,Regularly,27,27043b4b4d00dc78e3dc0edccf8334f6b829ef8bc7d23a4a5f25e7a25f1d865a
