line_id,order_id,order_time,order_status,product_id,category,seller_id,customer_state,unit_price,freight_value,line_total,payment_type,installments,review_score,delivered_at,estimated_delivery,delivery_status
bf1451ba-01,bf1451bab7a54578f219c009aa286263,2017-10-24 20:36:26,delivered,39c0f867b8567f91295186c270767552,fashion_bags_accessories,2be17df1c49978426251562096c3cc09,RS,139.90,13.23,153.13,credit_card,1,3.0,2017-11-13 12:14:54,2017-11-23 00:00:00,on_time
3e61448e-01,3e61448e4e84529ceb5c325efe9f078b,2017-10-23 21:21:19,delivered,339dfa68c25548e53903cd44e090f28f,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,SP,29.00,7.78,36.78,boleto,1,5.0,2017-10-27 21:47:28,2017-11-03 00:00:00,on_time
3c438ee6-01,3c438ee632629e70a91116ac30f8d511,2017-10-23 15:34:26,delivered,c55c10c2e37e534c37d1e6694612664c,fashion_bags_accessories,d57e18d5f73c7ccb7f7339b61166898d,SP,35.90,8.72,44.62,voucher,1,5.0,2017-11-03 19:48:03,2017-11-03 00:00:00,late
d1a1b353-01,d1a1b353059e100c7c271feb85daafe2,2017-10-23 14:29:19,delivered,1c76b4e79bb358170ef2565779cecb38,fashion_bags_accessories,aaed1309374718fdd995ee4c58c9dfcd,SP,23.20,15.10,38.30,credit_card,1,3.0,2017-10-27 19:09:10,2017-11-30 00:00:00,on_time
4a3810dd-01,4a3810dd72f7bd6972e0c9eda2923446,2017-10-23 13:24:29,delivered,54f7278e25e80c7cb083d509fd5535c9,fashion_bags_accessories,efcd8d2104f1a05d028af7bad20d974b,SP,60.00,11.92,71.92,boleto,1,5.0,2017-10-30 21:34:20,2017-11-09 00:00:00,on_time
6997560e-01,6997560e71f5b7034a1d4fdb2c3ce436,2017-10-23 10:41:24,delivered,87283a98b24f9f1ac3a31b631073cf47,fashion_bags_accessories,cab85505710c7cb9b720bceb52b01cee,MG,49.90,15.10,65.00,credit_card,2,4.0,2017-10-31 15:53:38,2017-11-28 00:00:00,on_time
d73f657c-01,d73f657ce49ec301ac81116e74bd0571,2017-10-22 23:59:59,delivered,5373e18844eec682770d139ba29cd32c,fashion_bags_accessories,efcd8d2104f1a05d028af7bad20d974b,RS,50.00,15.10,65.10,credit_card,3,5.0,2017-11-14 22:09:17,2017-11-22 00:00:00,on_time
c2e3454f-01,c2e3454f93d7b6dfdf292ec8c7ed9f99,2017-10-22 17:18:07,delivered,44d097d59e8430f88a67517cd0c4f865,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,SP,69.00,7.78,76.78,credit_card,2,4.0,2017-10-24 19:06:00,2017-11-03 00:00:00,on_time
25bd8989-01,25bd8989456dd7df432ee769b7b3438e,2017-10-22 12:04:56,delivered,f177b434709ecb652dbee4f4b19aef2f,fashion_bags_accessories,d98eec89afa3380e14463da2aabaea72,PR,29.99,15.10,45.09,credit_card,1,5.0,2017-10-26 17:14:00,2017-11-13 00:00:00,on_time
94a475ec-01,94a475eca54dd55d7b506fa56a0e1695,2017-10-22 07:27:29,delivered,9d60109d64bee97e7112ea96e57992dc,fashion_bags_accessories,cab85505710c7cb9b720bceb52b01cee,BA,39.90,15.79,55.69,credit_card,1,3.0,2017-10-31 16:03:07,2017-11-14 00:00:00,on_time
80650891-01,806508916d09b540a66a7487473a6e7e,2017-10-22 01:17:22,delivered,652cee66eaed09b444b43463eee56cc7,fashion_shoes,048c2757535328e0d7dac690ad3c0aae,BA,199.70,20.64,220.34,boleto,1,5.0,2017-11-03 22:47:47,2017-11-17 00:00:00,on_time
5a07e91f-01,5a07e91ff0df440fc9e39922aa973b9d,2017-10-21 21:59:17,delivered,2e8eb076261eb842a7e1bdf64e1facda,fashion_shoes,7142540dd4c91e2237acb7e911c4eba2,RJ,84.90,17.84,102.74,credit_card,9,4.0,2017-11-13 20:46:44,2017-11-23 00:00:00,on_time
5a07e91f-02,5a07e91ff0df440fc9e39922aa973b9d,2017-10-21 21:59:17,delivered,a07713fa6def350398642fcb700db2f9,fashion_shoes,7142540dd4c91e2237acb7e911c4eba2,RJ,84.90,17.84,102.74,credit_card,9,4.0,2017-11-13 20:46:44,2017-11-23 00:00:00,on_time
5427a967-01,5427a9679337de4d57c9c59275f5336f,2017-10-21 21:53:48,delivered,09a9117d69aeb6275e4f3187bd2eb45c,fashion_bags_accessories,537eb890efff034a88679788b647c564,SC,34.90,16.79,51.69,credit_card,2,5.0,2017-11-01 18:03:17,2017-11-13 00:00:00,on_time
4c965a6b-01,4c965a6b51f418eb66abfe9e102e98b3,2017-10-21 20:54:47,delivered,6c81db10f914c4d032b14fa93aa0a818,fashion_bags_accessories,d98eec89afa3380e14463da2aabaea72,RS,29.99,8.11,38.10,credit_card,1,5.0,2017-10-25 20:41:48,2017-11-03 00:00:00,on_time
44437f0c-01,44437f0cd12aae191555f66ce8dc2d5f,2017-10-21 15:07:40,delivered,0d69c82f1bc2991a5ec6fff3d803876b,fashion_bags_accessories,d2e753bb80b7d4faa77483ed00edc8ca,SP,87.80,34.41,122.21,credit_card,1,3.0,2017-10-30 20:27:25,2017-11-16 00:00:00,on_time
9c228c50-01,9c228c5070d3a5f64ff1a6f4dc44cf28,2017-10-19 22:59:03,delivered,f943f91d49d1d1179438fb3964e1724d,fashion_bags_accessories,efcd8d2104f1a05d028af7bad20d974b,RJ,60.00,15.17,75.17,credit_card,2,5.0,2017-11-03 17:57:33,2017-11-08 00:00:00,on_time
0d9046ee-01,0d9046ee305e5a360380ac6598561380,2017-10-19 16:18:26,delivered,163ba96993ec61eac36239e7301827c4,fashion_shoes,7142540dd4c91e2237acb7e911c4eba2,MG,84.90,17.84,102.74,credit_card,2,5.0,2017-11-06 20:09:32,2017-11-23 00:00:00,on_time
ca225bf2-01,ca225bf209f73268f4b3fcacf6d4b02e,2017-10-19 07:57:23,delivered,63094ac128b54dd72d511043411df079,fashion_bags_accessories,b372ee768ed69e46ca8cdbd267aa7a38,RN,250.00,35.55,285.55,credit_card,5,2.0,2017-11-20 22:11:44,2017-11-27 00:00:00,on_time
ee026f49-01,ee026f49fd0f7469eca393e46a073077,2017-10-18 20:48:31,delivered,77fa3381855b6763c52ca3b72824f508,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,PE,49.00,25.63,74.63,credit_card,4,4.0,2017-10-25 20:13:51,2017-11-17 00:00:00,on_time
df7f2994-01,df7f29945c1263ebc3b787b14c326b18,2017-10-18 20:37:23,delivered,17c52ae67ff6a495f5c73e4fe7beb56a,fashion_bags_accessories,901b460cdce0c64e471230d7f2f9f3a3,MG,439.00,19.51,458.51,credit_card,4,5.0,2017-11-01 18:58:29,2017-11-30 00:00:00,on_time
0801f0d0-01,0801f0d06dea3e577f48276a2a225597,2017-10-18 20:26:36,delivered,6b90709b6db8b6076b0b0c71cc70d06b,fashion_bags_accessories,f214d28e8d8e3ef068748498ccc2f813,PE,29.99,25.63,55.62,boleto,1,5.0,2017-10-25 16:17:57,2017-11-17 00:00:00,on_time
c95b280a-01,c95b280a7e851b23ca80dabb68095342,2017-10-18 20:20:38,delivered,582dfc3697c5f834a5ddf28460ba9222,fashion_bags_accessories,1da3aeb70d7989d1e6d9b0e887f97c23,SP,19.99,8.72,28.71,credit_card,1,5.0,2017-10-24 23:12:58,2017-10-30 00:00:00,on_time
db7b4544-01,db7b454406f5f1f11a4aeb0ee58f473b,2017-10-18 16:53:02,delivered,218de70a5a63ca13ad448aa4706d8ce1,fashion_shoes,44073f8b7e41514de3b7815dd0237f4f,RJ,27.00,16.79,43.79,credit_card,4,5.0,2017-11-03 18:57:40,2017-11-14 00:00:00,on_time
1daecbe2-01,1daecbe2a13ab0881c418e978f1e08c1,2017-10-18 12:36:56,delivered,d191e54bd50ba045ac5bc9336572886f,fashion_bags_accessories,20d83f3ef0e6925fd74bfd59170babf7,SP,29.90,9.34,39.24,credit_card,6,5.0,2017-10-19 15:32:12,2017-10-30 00:00:00,on_time
1daecbe2-02,1daecbe2a13ab0881c418e978f1e08c1,2017-10-18 12:36:56,delivered,d191e54bd50ba045ac5bc9336572886f,fashion_bags_accessories,20d83f3ef0e6925fd74bfd59170babf7,SP,29.90,9.34,39.24,credit_card,6,5.0,2017-10-19 15:32:12,2017-10-30 00:00:00,on_time
1daecbe2-03,1daecbe2a13ab0881c418e978f1e08c1,2017-10-18 12:36:56,delivered,38cd38029795797c97b73421fdad08cf,fashion_bags_accessories,8602a61d680a10a82cceeeda0d99ea3d,SP,35.00,4.67,39.67,credit_card,6,5.0,2017-10-19 15:32:12,2017-10-30 00:00:00,on_time
1daecbe2-04,1daecbe2a13ab0881c418e978f1e08c1,2017-10-18 12:36:56,delivered,a50c606310374ff8660bbe03010e021b,fashion_bags_accessories,20d83f3ef0e6925fd74bfd59170babf7,SP,39.90,4.66,44.56,credit_card,6,5.0,2017-10-19 15:32:12,2017-10-30 00:00:00,on_time
1daecbe2-05,1daecbe2a13ab0881c418e978f1e08c1,2017-10-18 12:36:56,delivered,dea564fb3ed59db512cb4df9c491c1ef,fashion_bags_accessories,20d83f3ef0e6925fd74bfd59170babf7,SP,29.90,9.34,39.24,credit_card,6,5.0,2017-10-19 15:32:12,2017-10-30 00:00:00,on_time
1daecbe2-06,1daecbe2a13ab0881c418e978f1e08c1,2017-10-18 12:36:56,delivered,dea564fb3ed59db512cb4df9c491c1ef,fashion_bags_accessories,20d83f3ef0e6925fd74bfd59170babf7,SP,29.90,9.34,39.24,credit_card,6,5.0,2017-10-19 15:32:12,2017-10-30 00:00:00,on_time
f0496c5b-01,f0496c5b6508ecfdf0af4c67896dda41,2017-10-18 00:50:36,delivered,f177554ea93259a5b282f24e33f65ab6,fashion_bags_accessories,8602a61d680a10a82cceeeda0d99ea3d,SP,45.00,7.78,52.78,credit_card,3,5.0,2017-10-19 18:22:01,2017-10-30 00:00:00,on_time
f0496c5b-02,f0496c5b6508ecfdf0af4c67896dda41,2017-10-18 00:50:36,delivered,f177554ea93259a5b282f24e33f65ab6,fashion_bags_accessories,8602a61d680a10a82cceeeda0d99ea3d,SP,45.00,7.78,52.78,credit_card,3,5.0,2017-10-19 18:22:01,2017-10-30 00:00:00,on_time
9f85c301-01,9f85c30188f56e233f420cb63b51d728,2017-10-17 19:50:10,delivered,d017a2151d543a9885604dc62a3d9dcc,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,MG,49.00,15.10,64.10,credit_card,1,5.0,2017-10-24 13:03:01,2017-11-07 00:00:00,on_time
3480c673-01,3480c6733692db0895d7f240dc18d9d6,2017-10-17 15:58:05,delivered,d017a2151d543a9885604dc62a3d9dcc,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,SP,49.00,7.78,56.78,debit_card,1,5.0,2017-10-21 15:01:19,2017-10-27 00:00:00,on_time
9e96e482-01,9e96e482f747d3cb997cff90397a37d3,2017-10-17 15:18:59,delivered,ee7cb55a3fb6c3f091ecbfcdc46359c6,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,SP,49.00,7.78,56.78,credit_card,5,5.0,2017-10-19 19:34:24,2017-10-27 00:00:00,on_time
9d4638d8-01,9d4638d8518c454d2aa354edcce83182,2017-10-17 11:15:51,delivered,5809b7fd257b16bbd9bdf9507931673a,fashion_bags_accessories,d57e18d5f73c7ccb7f7339b61166898d,RS,41.90,15.10,57.00,credit_card,1,4.0,2017-10-30 19:33:05,2017-11-13 00:00:00,on_time
92ece83f-01,92ece83fdd8f37cc9b8a8543fdc8c416,2017-10-16 22:09:01,delivered,34eb0685663d60e57a9ca086c8e33423,fashion_shoes,048c2757535328e0d7dac690ad3c0aae,SC,199.70,18.65,218.35,credit_card,4,1.0,2017-11-17 19:32:19,2017-11-08 00:00:00,late
81ea9ed2-01,81ea9ed273341e95ebee97df7c324645,2017-10-16 19:03:26,delivered,fd1061ebebbb9892c59897096066dec5,fashion_shoes,7142540dd4c91e2237acb7e911c4eba2,SP,84.90,9.00,93.90,credit_card,10,5.0,2017-10-26 16:52:23,2017-12-05 00:00:00,on_time
81ea9ed2-02,81ea9ed273341e95ebee97df7c324645,2017-10-16 19:03:26,delivered,3f6cfbf79bad1fd33c65e65cde20ab67,fashion_shoes,7142540dd4c91e2237acb7e911c4eba2,SP,84.90,9.00,93.90,credit_card,10,5.0,2017-10-26 16:52:23,2017-12-05 00:00:00,on_time
cde3a384-01,cde3a38426f2025992e76394bfed732c,2017-10-16 15:04:24,delivered,a7c361fef1ac09881a4d59c9b5048f0d,fashion_shoes,827f8f69dfa529c561901c4f2e0f332f,GO,49.90,34.15,84.05,boleto,1,5.0,2017-10-31 17:46:07,2017-11-10 00:00:00,on_time
62ef1499-01,62ef149989532929ee727f458049bb98,2017-10-16 10:32:58,delivered,f8f93700c26007f74716eca57d217cfd,fashion_bags_accessories,d57e18d5f73c7ccb7f7339b61166898d,SP,55.90,9.34,65.24,credit_card,2,4.0,2017-10-21 12:53:34,2017-10-26 00:00:00,on_time
b9d93d36-01,b9d93d361a6dc1b13c796267569b46cf,2017-10-16 10:14:49,delivered,a1cb53bba48d0f315aed0019db5365fd,fashion_bags_accessories,f4db9b37944bcb8873e6b456ee190bbf,SP,169.99,14.79,184.78,credit_card,6,5.0,2017-10-27 22:55:42,2017-10-26 00:00:00,late
fecffb6b-01,fecffb6b5e750f531ed929dee1067ee0,2017-10-15 18:55:27,delivered,be4271765ed350485cd8861c951500dc,fashion_bags_accessories,2be17df1c49978426251562096c3cc09,GO,139.90,34.78,174.68,credit_card,1,4.0,2017-10-26 20:05:51,2017-11-10 00:00:00,on_time
65b9fc7c-01,65b9fc7c003b0fa663d00ae47abbf012,2017-10-15 16:12:14,processing,8f4e5f5e6323576768b835363a3fb0f1,fashion_male_clothing,835f0f7810c76831d6c7d24c7a646d4d,RJ,69.90,14.24,84.14,credit_card,8,5.0,,2017-11-01 00:00:00,pending
127ddd8e-01,127ddd8ed5c8c31ad7d8f4c54d58997c,2017-10-15 11:29:31,delivered,0e90009c14c8245b4ec2646c22ca8b7d,fashion_shoes,02c988090b766852e088c69d7fb3b551,SP,119.40,12.04,131.44,credit_card,2,5.0,2017-10-19 16:07:52,2017-10-26 00:00:00,on_time
c47b1491-01,c47b1491cd81b1f69d3a774637a45033,2017-10-15 10:29:07,delivered,13ebf5c91d35332ef90cf65a7d2fff18,fashion_bags_accessories,de09d00cfc265b8804c7df34075a68fa,PR,299.00,16.84,315.84,credit_card,5,4.0,2017-10-23 17:02:49,2017-11-08 00:00:00,on_time
56e46f9f-01,56e46f9fbf0e165946433a74fc1fe7c8,2017-10-15 04:15:02,delivered,c039bfc3873f620fa1dea96f79530522,fashion_bags_accessories,272f092de69afedd4d2969440b37f18f,SP,28.99,7.78,36.77,credit_card,1,5.0,2017-10-23 14:37:33,2017-10-26 00:00:00,on_time
7aa6b432-01,7aa6b432c4945c7b3aef906c5c3506df,2017-10-14 20:15:22,delivered,6c81db10f914c4d032b14fa93aa0a818,fashion_bags_accessories,d98eec89afa3380e14463da2aabaea72,RJ,29.99,15.79,45.78,credit_card,1,5.0,2017-10-23 20:18:45,2017-11-03 00:00:00,on_time
c26f6a2e-01,c26f6a2ea3a573319aa40ffebdc1a43a,2017-10-14 17:22:59,delivered,f8f93700c26007f74716eca57d217cfd,fashion_bags_accessories,d57e18d5f73c7ccb7f7339b61166898d,PR,55.90,16.15,72.05,credit_card,5,1.0,2017-10-23 19:17:56,2017-11-06 00:00:00,on_time
4b5fdd55-01,4b5fdd555b6aced1f150146b9c7a9e1d,2017-10-14 13:59:48,delivered,7c263994ef32b8ced2fa464a5d4312a8,fashion_shoes,7142540dd4c91e2237acb7e911c4eba2,PE,84.90,28.99,113.89,boleto,1,5.0,2017-10-31 18:08:02,2017-11-27 00:00:00,on_time
2c293bd3-01,2c293bd3c9f41735731112a36cbcaf81,2017-10-14 13:22:39,delivered,bd0c8fe7ca76c396baeb6968121eb825,fashion_bags_accessories,d2e753bb80b7d4faa77483ed00edc8ca,SP,87.90,12.62,100.52,boleto,1,4.0,2017-10-23 20:27:44,2017-11-08 00:00:00,on_time
2c293bd3-02,2c293bd3c9f41735731112a36cbcaf81,2017-10-14 13:22:39,delivered,5373e18844eec682770d139ba29cd32c,fashion_bags_accessories,efcd8d2104f1a05d028af7bad20d974b,SP,50.00,33.65,83.65,boleto,1,4.0,2017-10-23 20:27:44,2017-11-08 00:00:00,on_time
3cc54180-01,3cc541809872382b28df3d51b420c807,2017-10-14 06:56:36,delivered,5f96ea82b7c80d875fd5337033db3b6e,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,SP,34.90,10.38,45.28,boleto,1,3.0,2017-10-20 16:06:30,2017-11-03 00:00:00,on_time
3cc54180-02,3cc541809872382b28df3d51b420c807,2017-10-14 06:56:36,delivered,a12d9f996527844ba7beaa1abe2bcfcb,fashion_bags_accessories,efcd8d2104f1a05d028af7bad20d974b,SP,39.99,15.56,55.55,boleto,1,3.0,2017-10-20 16:06:30,2017-11-03 00:00:00,on_time
811d4892-01,811d489212933883305dce687df36572,2017-10-13 20:05:04,delivered,f50524ec99356b2afcfd21995cd69d9f,fashion_shoes,7142540dd4c91e2237acb7e911c4eba2,BA,84.90,19.83,104.73,credit_card,3,5.0,2017-10-28 16:07:38,2017-11-21 00:00:00,on_time
7c2074d6-01,7c2074d65188839dfee681e7bb264365,2017-10-13 11:05:58,delivered,4d8de1d60513d0a0d3665dbde171be1c,fashion_bags_accessories,bb5bd94c8f59cc050072d2930c869cac,SP,49.99,7.78,57.77,credit_card,1,5.0,2017-10-18 16:47:03,2017-10-25 00:00:00,on_time
3beed0e8-01,3beed0e86cd5296d2481066ba4cdf9fd,2017-10-13 10:45:08,delivered,96bbf32ba8cc8686a26742f4ede4aa34,fashion_bags_accessories,d57e18d5f73c7ccb7f7339b61166898d,SP,117.90,9.64,127.54,credit_card,5,5.0,2017-10-16 22:53:53,2017-10-25 00:00:00,on_time
0c88a53b-01,0c88a53b9198ad46968371a374433183,2017-10-13 10:44:27,delivered,729e4dedfa3ed50a3fd4898b6f11c715,fashion_bags_accessories,3c487ae8f8d7542beff5788e2e0aea83,RS,389.90,36.53,426.43,credit_card,2,3.0,2017-11-01 16:49:59,2017-11-13 00:00:00,on_time
e3f36e2b-01,e3f36e2bde7883f92b8fe4b30e166321,2017-10-13 08:29:52,delivered,21cba128dedfe6bf04bfde715aef5355,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,MG,79.90,12.69,92.59,boleto,1,4.0,2017-10-24 14:46:11,2017-10-31 00:00:00,on_time
364578a2-01,364578a2d4829f6a7aeccb9f1e25f5be,2017-10-13 03:04:03,delivered,f17d1aa5300d268089a9c5136dbeb6b0,fashion_bags_accessories,1f1bb1f0859883505541bdd6606193e5,SP,439.00,10.33,449.33,credit_card,6,5.0,2017-10-17 20:54:42,2017-10-25 00:00:00,on_time
c5138f28-01,c5138f289232734a71dc949e763c3dc1,2017-10-12 23:38:06,delivered,5115d8cd6438c0c4d8abdf38d5d41ebd,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,MA,69.00,21.28,90.28,credit_card,1,5.0,2017-10-30 21:59:40,2017-11-03 00:00:00,on_time
689e8820-01,689e8820798347950a2649f71c734bd0,2017-10-12 10:25:23,delivered,954ed36fcf28237749ef5616ab0eff87,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,BA,79.00,15.99,94.99,credit_card,6,1.0,2017-10-31 16:37:34,2017-11-06 00:00:00,on_time
689e8820-02,689e8820798347950a2649f71c734bd0,2017-10-12 10:25:23,delivered,27672da99215b426dc0ced05731bccc6,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,BA,79.00,15.99,94.99,credit_card,6,1.0,2017-10-31 16:37:34,2017-11-06 00:00:00,on_time
6404e2be-01,6404e2bea6a36a8fd5bf64660a5e5187,2017-10-12 07:44:01,delivered,d40788ec5b01ba52711983b9c54b36e6,fashion_male_clothing,835f0f7810c76831d6c7d24c7a646d4d,PR,139.90,15.73,155.63,credit_card,2,5.0,2017-10-25 19:13:58,2017-11-09 00:00:00,on_time
ca7c7cc8-01,ca7c7cc82b6d5531b6ff87a7e232357c,2017-10-11 14:36:25,delivered,d21bf4652c855ccafcf94116891cc7ce,fashion_male_clothing,aaed1309374718fdd995ee4c58c9dfcd,SP,147.50,16.79,164.29,credit_card,3,1.0,2017-10-18 20:13:47,2017-11-07 00:00:00,on_time
d5f471ea-01,d5f471ea9cffc82fb64e8b07d247cb3f,2017-10-11 14:27:56,delivered,156929d95f2ef8373a04db2cb82bc3e1,fashion_bags_accessories,20d83f3ef0e6925fd74bfd59170babf7,SP,59.90,7.78,67.68,credit_card,5,5.0,2017-10-16 18:39:59,2017-10-24 00:00:00,on_time
ceae08aa-01,ceae08aa0db7c452b14558ccf33dfe22,2017-10-11 12:28:42,delivered,b48946c4c9a1d7c81916522d00d6722f,fashion_bags_accessories,0ebd97a106433a45a4aebe57c1799778,GO,109.90,16.21,126.11,credit_card,10,5.0,2017-10-18 20:14:33,2017-11-03 00:00:00,on_time
05ad3370-01,05ad33706a0ad42482ba7f17236d4bba,2017-10-11 09:27:38,delivered,27672da99215b426dc0ced05731bccc6,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,MG,79.00,15.30,94.30,credit_card,1,5.0,2017-10-18 19:58:39,2017-11-01 00:00:00,on_time
2251c2ae-01,2251c2ae48921e06fee59a7779d9bd47,2017-10-10 23:51:07,delivered,62f68be290c2e9c8403e306bd023041c,fashion_bags_accessories,e5a3438891c0bfdb9394643f95273d8e,SP,35.70,8.27,43.97,voucher,1,5.0,2017-10-17 19:38:53,2017-10-23 00:00:00,on_time
d13d925b-01,d13d925b4c366eb57388fbf0a99db1da,2017-10-10 23:24:10,delivered,b5c315fb01a02190500528edf520883f,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,SP,59.00,11.91,70.91,credit_card,2,4.0,2017-10-17 17:36:06,2017-10-27 00:00:00,on_time
eb4a3d00-01,eb4a3d0046ad19061885dc5ce242068f,2017-10-10 20:33:18,delivered,17636e3c15333148e25253db631a2d7d,fashion_sport,5dceca129747e92ff8ef7a997dc4f8ca,SP,59.90,8.72,68.62,credit_card,6,5.0,2017-10-31 12:05:26,2017-10-23 00:00:00,late
3755381b-01,3755381b59f0d1e1540c0d3f1d6fc1ff,2017-10-10 16:53:09,delivered,25c774ad0d618117638d514f121dc66f,fashion_bags_accessories,aaed1309374718fdd995ee4c58c9dfcd,SC,33.90,12.60,46.50,credit_card,4,5.0,2017-10-18 19:03:27,2017-11-09 00:00:00,on_time
1deb4eb0-01,1deb4eb0317ca755e8f5f2f3c3193fbf,2017-10-10 11:21:09,delivered,fa35b4bf358c776e80d08e8079dc1d4e,fashion_male_clothing,835f0f7810c76831d6c7d24c7a646d4d,PR,139.90,14.73,154.63,credit_card,3,5.0,2017-10-21 14:23:46,2017-10-30 00:00:00,on_time
8bfc63af-01,8bfc63af64083bd9e303d2732bd62470,2017-10-09 17:27:45,delivered,2e80de39baa315ca5657caf93b47593b,fashion_bags_accessories,a3f0b55de503387383c7b1de3ad7f678,RJ,189.90,49.94,239.84,credit_card,4,4.0,2017-10-27 17:28:15,2017-10-30 00:00:00,on_time
c765801f-01,c765801ff1022b82d664e0a1b114d4b2,2017-10-09 14:42:25,delivered,22937a73f92a33040ab4e2540355a5d8,fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,MG,79.90,8.14,88.04,credit_card,1,4.0,2017-10-16 22:44:13,2017-10-20 00:00:00,on_time
58654344-01,58654344ef4d9b4aefb2ee36618d9751,2017-10-09 12:55:53,delivered,5115d8cd6438c0c4d8abdf38d5d41ebd,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,PR,69.00,15.16,84.16,boleto,1,3.0,2017-10-16 20:23:53,2017-11-01 00:00:00,on_time
58654344-02,58654344ef4d9b4aefb2ee36618d9751,2017-10-09 12:55:53,delivered,77fa3381855b6763c52ca3b72824f508,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,PR,49.00,15.16,64.16,boleto,1,3.0,2017-10-16 20:23:53,2017-11-01 00:00:00,on_time
58ab05a4-01,58ab05a43a2649047ae3906759cea594,2017-10-09 06:06:44,canceled,1a41f6016e828ff1d37f2ecc2f2a0dfd,fashion_bags_accessories,d1b65fc7debc3361ea86b5f14c68d2e2,MG,289.90,28.58,318.48,credit_card,6,1.0,,2017-11-03 00:00:00,pending
9fa3a005-01,9fa3a005f89a187501fa1bd63d6125fb,2017-10-08 23:51:49,delivered,57bdf3098169cccdb62221bd3e089cbd,fashion_childrens_clothes,d98eec89afa3380e14463da2aabaea72,SP,39.99,14.10,54.09,credit_card,1,5.0,2017-10-16 21:59:33,2017-11-08 00:00:00,on_time
eeb03bd5-01,eeb03bd554e175a6c6ae5cdc2e86d841,2017-10-08 17:55:05,delivered,ffd4bf4306745865e5692f69bd237893,fashion_bags_accessories,d98eec89afa3380e14463da2aabaea72,RS,29.99,12.48,42.47,credit_card,4,3.0,2017-10-13 17:22:58,2017-10-31 00:00:00,on_time
c41deac8-01,c41deac864c11ed028c447061d233e3b,2017-10-08 16:09:30,delivered,e855e71e84e8f333d5f82f54e22fda48,fashion_bags_accessories,25e6ffe976bd75618accfe16cefcbd0d,DF,88.00,14.37,102.37,credit_card,5,1.0,2017-10-14 15:10:20,2017-11-14 00:00:00,on_time
c00da3ca-01,c00da3caac54c1d164a533d8a79c7230,2017-10-08 13:00:43,delivered,f177b434709ecb652dbee4f4b19aef2f,fashion_bags_accessories,d98eec89afa3380e14463da2aabaea72,SP,29.99,14.10,44.09,boleto,1,4.0,2017-10-24 14:34:01,2017-11-08 00:00:00,on_time
621b8e90-01,621b8e90f6fd06a792af8bdbbaf64a92,2017-10-08 00:33:01,delivered,aaa09cd0acd316f7816145408dd73449,fashion_bags_accessories,cab85505710c7cb9b720bceb52b01cee,RS,69.90,15.24,85.14,voucher,1,5.0,2017-10-23 19:56:40,2017-11-09 00:00:00,on_time
68b15510-01,68b1551079ac4d4fb25abea8c47fbfa8,2017-10-07 22:28:27,delivered,60567eaf5cdf794639e94508ec387a82,fashion_bags_accessories,f4db9b37944bcb8873e6b456ee190bbf,MG,169.99,26.03,196.02,credit_card,3,5.0,2017-10-13 16:39:57,2017-11-06 00:00:00,on_time
e53186db-01,e53186db1e0e7ec88e99350b0202decf,2017-10-07 17:32:58,delivered,a1250bbcaa645885c9165eab1573b5c6,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,SP,49.99,7.78,57.77,credit_card,1,4.0,2017-10-16 18:37:01,2017-10-25 00:00:00,on_time
7f2f03f3-01,7f2f03f3b7e68c7b510177e04cb2b40e,2017-10-07 09:42:02,delivered,4601231c3480315049971ea0a61d3839,fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,SP,79.00,7.81,86.81,credit_card,1,5.0,2017-10-10 14:29:05,2017-10-25 00:00:00,on_time
df3a7600-01,df3a7600e4fd0a2c595fa7ad6e2e622e,2017-10-06 16:44:05,delivered,fff9553ac224cec9d15d49f5a263411f,fashion_bags_accessories,643214e62b870443ccbe55ab29a4dccf,SP,32.00,11.85,43.85,boleto,1,5.0,2017-10-16 21:27:39,2017-10-30 00:00:00,on_time
a29af770-01,a29af77084743dcf5b484cd0c19daa9b,2017-10-06 16:05:51,delivered,ce49d8be84e535ca2a5eb0e76c09c348,fashion_bags_accessories,d2e753bb80b7d4faa77483ed00edc8ca,GO,89.00,34.42,123.42,credit_card,8,4.0,2017-10-18 01:04:02,2017-11-09 00:00:00,on_time
